num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2025S072112;18/06/2025;7:50:00;PASEO. PRADO, 9;9;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441181;4473992;N;
2025S072480;18/06/2025;20:45:00;AVDA. PESETA, 81;81;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;436266;4468253;N;
2025S072718;19/06/2025;14:45:00;AVDA. ENTREVIAS, 2;2;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442702;4471444;N;
2025S072809;19/06/2025;18:50:00;CUSTA. SAN VICENTE / CALL. BAILEN;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439519;4474820;N;
2025S072938;19/06/2025;22:39:00;CALL. MARIA DE LAS MERCEDES DE BORBON, 120;120;16;HORTALEZA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;448008;4482657;N;
2025S072938;19/06/2025;22:39:00;CALL. MARIA DE LAS MERCEDES DE BORBON, 120;120;16;HORTALEZA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 6 a 9 años;Mujer;2;Ingreso inferior o igual a 24 horas;448008;4482657;N;
2025S073281;20/06/2025;19:35:00;AUTOV. M-30, 24RH40;24RH40;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;436324;4480444;N;
2025S073317;21/06/2025;0:07:00;GTA. PIRAMIDES, 2;2;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;439368;4472450;N;
2025S073336;20/06/2025;22:15:00;AVDA. GUADALAJARA, 2;2;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;;Bicicleta;Conductor;De 30 a 34 años;Hombre;;;447307;4474456;S;
2025S073689;21/06/2025;14:05:00;CALL. PONZANO, 85;85;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;440730;4477342;N;
2025S073907;22/06/2025;15:50:00;VILLA VALLECAS;2;18;VILLA DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;446497;4469813;N;
2025S074022;23/06/2025;8:16:00;CALL. BLAS CABRERA / CALL. CASUARINA;88;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435065;4470026;N;
2025S074386;23/06/2025;22:05:00;AVDA. GRAN VIA DE HORTALEZA / AVDA. GRAN VIA DE HORTALEZA;3B;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;444227;4479669;N;
2025S074431;23/06/2025;23:50:00;DOÑA CARLOTA / MARTIN MACHIO;8;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;443748;4477668;N;
2025S074757;24/06/2025;20:40:00;CALL. MATILDE HERNANDEZ / CALL. CAÑETE;10;11;CARABANCHEL;Caída;Nublado;Bicicleta;Conductor;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;437756;4471570;N;
2025S074809;24/06/2025;23:55:00;CALL. FERRAZ / CALL. BUEN SUCESO;62;9;MONCLOA-ARAVACA;Colisión lateral;Nublado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438999;4475521;N;
2025S074852;25/06/2025;8:57:00;CALL. MIGUEL SERVET / CALL. MESON DE PAREDES;17;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;440468;4473097;N;
2025S074862;25/06/2025;10:00:00;CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS;171A;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;439484;4472747;N;
2025S074979;25/06/2025;15:30:00;CALL. ALCALA, 191;191;4;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443175;4475432;N;
2025S075124;25/06/2025;20:20:00;CALL. EMBAJADORES, 458;458;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442416;4468956;N;
2025S075179;25/06/2025;22:54:00;CALL. EUGENIO CAXES, 12;12;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;440370;4471490;N;
2025S075199;26/06/2025;1:14:00;CALL. TOLEDO, 122;122;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439579;4473053;N;
2025S075205;25/06/2025;2:53:00;CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 78;78;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;3;Ingreso superior a 24 horas;437069;4472540;N;
2025S075366;26/06/2025;16:27:00;CALL. LUIS DEL CAMPO, 1;1;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;446311;4475523;N;
2025S075509;26/06/2025;19:40:00;CALL. SAN JUSTO / CALL. SEGOVIA;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439841;4473942;N;
2025S075521;26/06/2025;20:50:00;PASEO. BAJO DE LA VIRGEN DEL PUERTO / CALL. SEGOVIA;1;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438830;4473956;N;
2025S075544;26/06/2025;21:10:00;PASEO. ACACIAS / CALL. PEÑUELAS;8;2;ARGANZUELA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440171;4472869;N;
2025S075711;26/06/2025;21:30:00;CALL. ANTILLON / CALL. CARDENAL MENDOZA;14;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;438229;4473745;N;
2025S075713;27/06/2025;15:10:00;CALL. CARAMUEL / PASEO. OLIVOS;70;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438028;4473162;N;
2025S075714;27/06/2025;15:05:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;96;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443155;4473665;N;
2025S075890;27/06/2025;22:00:00;AVDA. ABRANTES, 46;46;11;CARABANCHEL;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;3;Ingreso superior a 24 horas;438228;4470314;N;
2025S075890;27/06/2025;22:00:00;AVDA. ABRANTES, 46;46;11;CARABANCHEL;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Pasajero;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438228;4470314;N;
2025S075963;28/06/2025;1:10:00;RONDA. TOLEDO, 20B;20B;2;ARGANZUELA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;440045;4473022;N;
2025S076010;28/06/2025;3:25:00;CALL. VIA LUSITANA / CALL. CARRERO JUAN RAMON;1;11;CARABANCHEL;Otro;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438205;4470005;N;
2025S076019;28/06/2025;0:10:00;AVDA. RAFAELA YBARRA / AVDA. CERRO DE LOS ANGELES;75;12;USERA;Colisión lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439555;4469954;N;
2025S076040;27/06/2025;22:10:00;AVDA. SANTA EUGENIA, 45;45;18;VILLA DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448173;4470374;N;
2025S076167;28/06/2025;11:20:00;CTRA. VILLAVERDE A VALLECAS, 3;3;17;VILLAVERDE;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;;;441436;4467233;N;
2025S076239;28/06/2025;16:45:00;CALL. ESTRELLA POLAR, 22;22;3;RETIRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443485;4473607;N;
2025S076319;28/06/2025;23:38:00;CALL. TOLEDO, 166;166;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;439463;4472735;N;
2025S076567;29/06/2025;8:13:00;AVDA. PABLO NERUDA / AVDA. ALBUFERA;44;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;;;445313;4471154;N;
2025S076698;29/06/2025;19:13:00;CALL. VIDAUBA / CALL. GARAPALO (ANILLO VERDE CICLISTA);24;10;LATINA;Solo salida de la vía;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;435412;4469996;S;
2025S076699;29/06/2025;20:00:00;CALL. VIZCAYA / PASEO. SANTA MARIA DE LA CABEZA;1;2;ARGANZUELA;Colisión lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;;;440977;4472923;N;
2025S076707;29/06/2025;21:30:00;CALL. BALEARES, 57;57;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439491;4471466;N;
2025S076712;29/06/2025;23:00:00;PASEO. CASTELLANA, 168;168;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441545;4478986;N;
2025S077107;30/06/2025;23:25:00;AVDA. ALFONSO XIII / AVDA. RAMON Y CAJAL;39;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443396;4478163;N;
2025S077185;01/07/2025;8:10:00;CALL. EMBAJADORES, 150;150;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440868;4472062;S;
2025S077343;01/07/2025;17:35:00;CALL. PRADILLO, 33;33;5;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443011;4477805;N;
2025S077395;01/07/2025;19:43:00;CALL. JOAQUIN TURINA, 51;51;10;LATINA;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435161;4469414;N;
2025S077420;01/07/2025;20:00:00;CALL. MARIA DE ECHARRI / CALL. AUGUSTOBRIGA;3;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442014;4467760;N;
2025S077659;02/07/2025;10:18:00;CALL. CERRO MINGUETE / CALL. PEÑA DEL AGUILA;143;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438531;4482037;N;
2025S077710;02/07/2025;13:15:00;AVDA. NICETO ALCALA ZAMORA / AUTOV. M-40;3;16;HORTALEZA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;;;444945;4481413;N;
2025S077971;02/07/2025;23:20:00;CALL. ALMANSA, 83;83;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;;;439669;4477893;N;
2025S078309;03/07/2025;15:30:00;CALL. TOLEDO / CALL. COLEGIATA;28;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439972;4473922;N;
2025S078545;04/07/2025;7:45:00;CALL. BRAVO MURILLO, 25;25;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440260;4476392;N;
2025S078562;04/07/2025;10:40:00;AVDA. POBLADOS / CALL. CARABANCHEL BAJO;83;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;436601;4469629;N;
2025S078581;04/07/2025;11:27:00;PASEO. DELICIAS / PLAZA. EMPERADOR CARLOS V;1;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441202;4473235;N;
2025S078640;04/07/2025;15:32:00;CALL. SAN BERNARDO, 2;2;1;CENTRO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439915;4474696;N;
2025S078640;04/07/2025;15:32:00;CALL. SAN BERNARDO, 2;2;1;CENTRO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;439915;4474696;N;
2025S078771;05/07/2025;1:40:00;CALL. JULIAN CAMARILLO / CALL. ALBARRACIN;6A;20;SAN BLAS-CANILLEJAS;Colisión frontal;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;446487;4476127;N;
2025S078778;05/07/2025;2:10:00;CALL. SEGOVIA, 29;29;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439324;4473947;N;
2025S078883;05/07/2025;14:10:00;CALL. ARTURO SORIA, 153;153;15;CIUDAD LINEAL;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444360;4478509;N;
2025S078909;05/07/2025;17:00:00;CALL. FEDERICO GUTIERREZ / CALL. ELFO;17;15;CIUDAD LINEAL;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445223;4476330;N;
2025S078950;05/07/2025;18:20:00;CALL. CEIBA / PASEO. ACACIAS;1;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439984;4472803;N;
2025S078980;06/07/2025;2:30:00;AVDA. GRAN VIA DE SAN FRANCISCO, 2;2;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439567;4473235;N;
2025S079023;06/07/2025;7:03:00;CALL. VALLE DE PINARES LLANOS / CALL. RISCOS DE POLANCO;36;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;438756;4481901;S;
2025S079053;06/07/2025;15:09:00;PASEO. SANTA MARIA DE LA CABEZA, 53;53;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440710;4472561;N;
2025S079056;06/07/2025;15:55:00;CALL. PRINCESA / CALL. VENTURA RODRIGUEZ;17;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439505;4475307;N;
2025S079158;06/07/2025;23:00:00;PASEO. FLORIDA, 26;26;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438527;4475082;N;
2025S079430;07/07/2025;15:50:00;AVDA. COMPLUTENSE, 3;3;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;438296;4477481;N;
2025S079488;07/07/2025;19:45:00;CALL. DOCTOR ESQUERDO, 142;142;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442986;4472882;N;
2025S079496;07/07/2025;20:30:00;CALL. ALCALA / CALL. JOSE MARIA PEREDA;310;15;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444979;4476020;N;
2025S079504;07/07/2025;22:35:00;CALL. ALVERJA, 11;11;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;435874;4472636;N;
2025S079616;08/07/2025;10:00:00;ARRY. ANTEQUINA, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;436017;4477239;N;
2025S079812;08/07/2025;19:30:00;CALL. SIMANCAS / CALL. NARDO;10;6;TETUÁN;Colisión fronto-lateral;Se desconoce;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441244;4479723;N;
2025S079877;09/07/2025;0:05:00;CALL. DOCTOR SALGADO / CALL. SIERRA DE LOS FILABRES;12;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;;;443610;4472088;N;
2025S080032;09/07/2025;16:15:00;PASEO. YESERIAS / CALL. ARGANDA;29;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439781;4472270;N;
2025S080032;09/07/2025;16:15:00;PASEO. YESERIAS / CALL. ARGANDA;29;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439781;4472270;N;
2025S080122;09/07/2025;19:15:00;CALL. SIGUERO, 42;42;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437329;4481342;N;
2025S080122;09/07/2025;19:15:00;CALL. SIGUERO, 42;42;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Peatón;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437329;4481342;N;
2025S080135;09/07/2025;20:43:00;CALL. JOSE ABASCAL / PLAZA. DOCTOR MARAÑON;63;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;441367;4476609;N;
2025S080274;10/07/2025;8:20:00;CALL. FORTUNY, 8;8;7;CHAMBERÍ;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441394;4475702;N;
2025S080503;10/07/2025;21:25:00;CALL. DOCTOR ESQUERDO / CALL. ALCALDE SAINZ DE BARANDA;60;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;443197;4474170;N;
2025S080513;10/07/2025;20:40:00;CALL. MOZART, 2;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438817;4474885;N;
2025S080615;11/07/2025;7:36:00;CALL. EMBAJADORES / CALL. SANTA CATALINA;458;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;442636;4468954;N;
2025S080716;11/07/2025;10:36:00;PASEO. EXTREMADURA, 575;575;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;432062;4471271;N;
2025S080716;11/07/2025;10:36:00;PASEO. EXTREMADURA, 575;575;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;432062;4471271;N;
2025S080730;11/07/2025;13:48:00;PASEO. YESERIAS / CALL. MELILLA;11;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439646;4472362;N;
2025S080756;11/07/2025;15:05:00;CALL. BATALLA DEL SALADO, 22;22;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;;;440928;4472517;N;
2025S080778;11/07/2025;17:15:00;CALL. MENDEZ ALVARO, 72;72;2;ARGANZUELA;Colisión fronto-lateral;;Bicicleta;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;442506;4471593;N;
2025S080778;11/07/2025;17:15:00;CALL. MENDEZ ALVARO, 72;72;2;ARGANZUELA;Colisión fronto-lateral;;Bicicleta;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;442506;4471593;N;
2025S080807;11/07/2025;17:25:00;CALL. VALDERRIBAS / CALL. CATALINA SUAREZ;1;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;443063;4472629;N;
2025S080832;11/07/2025;18:05:00;AVDA. MONTE IGUELDO, 22;22;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;443263;4471920;N;
2025S081056;11/07/2025;22:15:00;CALL. ALCALA / IDB. PUENTE DE VENTAS;251;15;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444003;4475864;N;
2025S081379;13/07/2025;11:12:00;RONDA. TOLEDO / PASEO. OLMOS;2;2;ARGANZUELA;Colisión lateral;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;439647;4473115;N;
2025S081496;14/07/2025;3:38:00;CALL. ROMERO ROBLEDO, 5;5;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;438983;4476001;N;
2025S081612;14/07/2025;10:45:00;CALL. O'DONNELL / CALL. SALIENTE;66;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443501;4474610;N;
2025S081711;14/07/2025;14:42:00;CALL. CARABELA / CALL. LA RIOJA;33;21;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;449854;4478610;N;
2025S081732;14/07/2025;17:00:00;CALL. PICO DE LA MALICIOSA / CALL. RISCO DE PELOCHE;8;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444228;4471672;S;
2025S081958;15/07/2025;6:09:00;PASEO. REPUBLICA DE CUBA, 2;2;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442018;4473853;N;
2025S081958;15/07/2025;6:09:00;PASEO. REPUBLICA DE CUBA, 2;2;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442018;4473853;N;
2025S082161;15/07/2025;14:35:00;CALL. FRANCISCO SILVELA / CALL. GENERAL ORAA;71;4;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442674;4476345;N;
2025S082299;15/07/2025;20:10:00;AVDA. SANTO DOMINGO DE LA CALZADA / CALL. SAUCEDA;1;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;443880;4483820;N;
